Entity ID,API/UWI,API/UWI List,Monthly Production Date,Monthly Oil,Monthly Gas,Monthly Water,Well Count,Days,Daily Avg Oil,Daily Avg Gas,Daily Avg Water,Reservoir,Well/Lease Name,Well Number,Operator Alias,Production Type,Production Status,Entity Type
129928897,42173373380000,421733733800,2/1/2017,21252,16485,33314,1,,759,588.75,1189.79,TREND AREA,CHEATHAM HOUSTON A,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129928897,42173373380000,421733733800,3/1/2017,29390,22185,46069,1,,948.06,715.65,1486.1,TREND AREA,CHEATHAM HOUSTON A,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129928897,42173373380000,421733733800,4/1/2017,26047,20484,40829,1,,868.23,682.8,1360.97,TREND AREA,CHEATHAM HOUSTON A,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129928897,42173373380000,421733733800,5/1/2017,23610,16780,36798,1,,761.61,541.29,1187.03,TREND AREA,CHEATHAM HOUSTON A,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129928897,42173373380000,421733733800,6/1/2017,7675,4977,12008,1,,255.83,165.9,400.27,TREND AREA,CHEATHAM HOUSTON A,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129928897,42173373380000,421733733800,7/1/2017,5431,2535,8573,1,,175.19,81.77,276.55,TREND AREA,CHEATHAM HOUSTON A,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129928897,42173373380000,421733733800,8/1/2017,4757,2195,7390,1,,153.45,70.81,238.39,TREND AREA,CHEATHAM HOUSTON A,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129928897,42173373380000,421733733800,9/1/2017,4233,1921,6480,1,,141.1,64.03,216,TREND AREA,CHEATHAM HOUSTON A,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129928897,42173373380000,421733733800,10/1/2017,4986,2162,7687,1,,160.84,69.74,247.97,TREND AREA,CHEATHAM HOUSTON A,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129928897,42173373380000,421733733800,11/1/2017,5152,2398,8038,1,,171.73,79.93,267.93,TREND AREA,CHEATHAM HOUSTON A,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129928897,42173373380000,421733733800,12/1/2017,5051,2311,7983,1,,162.94,74.55,257.52,TREND AREA,CHEATHAM HOUSTON A,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129928897,42173373380000,421733733800,1/1/2018,3890,2034,5190,1,,125.48,65.61,167.42,TREND AREA,CHEATHAM HOUSTON A,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129928897,42173373380000,421733733800,2/1/2018,2930,1963,3957,1,,104.64,70.11,141.32,TREND AREA,CHEATHAM HOUSTON A,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129928897,42173373380000,421733733800,3/1/2018,3417,1587,4669,1,,110.23,51.19,150.61,TREND AREA,CHEATHAM HOUSTON A,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129928897,42173373380000,421733733800,4/1/2018,2940,1667,4060,1,,98,55.57,135.33,TREND AREA,CHEATHAM HOUSTON A,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129928897,42173373380000,421733733800,5/1/2018,2743,1606,3826,1,,88.48,51.81,123.42,TREND AREA,CHEATHAM HOUSTON A,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129928897,42173373380000,421733733800,6/1/2018,2230,1083,3140,1,,74.33,36.1,104.67,TREND AREA,CHEATHAM HOUSTON A,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129928897,42173373380000,421733733800,7/1/2018,2360,1449,3353,1,,76.13,46.74,108.16,TREND AREA,CHEATHAM HOUSTON A,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129928897,42173373380000,421733733800,8/1/2018,2645,1768,3789,1,,85.32,57.03,122.23,TREND AREA,CHEATHAM HOUSTON A,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129928897,42173373380000,421733733800,9/1/2018,2496,1774,3604,1,,83.2,59.13,120.13,TREND AREA,CHEATHAM HOUSTON A,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129928897,42173373380000,421733733800,10/1/2018,2285,1458,3324,1,,73.71,47.03,107.23,TREND AREA,CHEATHAM HOUSTON A,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129928897,42173373380000,421733733800,11/1/2018,2076,1700,3042,1,,69.2,56.67,101.4,TREND AREA,CHEATHAM HOUSTON A,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129928897,42173373380000,421733733800,12/1/2018,2371,1876,3497,1,,76.48,60.52,112.81,TREND AREA,CHEATHAM HOUSTON A,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129928897,42173373380000,421733733800,1/1/2019,2413,1881,3582,1,,77.84,60.68,115.55,TREND AREA,CHEATHAM HOUSTON A,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129916958,42329409180000,423294091800,2/1/2017,31569,74440,105825,1,,1127.46,2658.57,3779.46,TREND AREA,TEXAS TEN Y PU,3705H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129916958,42329409180000,423294091800,3/1/2017,34391,76095,173190,1,,1109.39,2454.68,5586.77,TREND AREA,TEXAS TEN Y PU,3705H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129916958,42329409180000,423294091800,4/1/2017,40545,121708,231373,1,,1351.5,4056.93,7712.43,TREND AREA,TEXAS TEN Y PU,3705H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129916958,42329409180000,423294091800,5/1/2017,26702,86974,122551,1,,861.35,2805.61,3953.26,TREND AREA,TEXAS TEN Y PU,3705H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129916958,42329409180000,423294091800,6/1/2017,19655,69337,80897,1,,655.17,2311.23,2696.57,TREND AREA,TEXAS TEN Y PU,3705H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129916958,42329409180000,423294091800,7/1/2017,15845,59361,59178,1,,511.13,1914.87,1908.97,TREND AREA,TEXAS TEN Y PU,3705H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129916958,42329409180000,423294091800,8/1/2017,13417,56849,46052,1,,432.81,1833.84,1485.55,TREND AREA,TEXAS TEN Y PU,3705H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129916958,42329409180000,423294091800,9/1/2017,11716,49597,37352,1,,390.53,1653.23,1245.07,TREND AREA,TEXAS TEN Y PU,3705H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129916958,42329409180000,423294091800,10/1/2017,10450,45773,31207,1,,337.1,1476.55,1006.68,TREND AREA,TEXAS TEN Y PU,3705H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129916958,42329409180000,423294091800,11/1/2017,9466,42715,26660,1,,315.53,1423.83,888.67,TREND AREA,TEXAS TEN Y PU,3705H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129916958,42329409180000,423294091800,12/1/2017,8675,40198,23174,1,,279.84,1296.71,747.55,TREND AREA,TEXAS TEN Y PU,3705H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129916958,42329409180000,423294091800,1/1/2018,10509,53645,20427,1,,339,1730.48,658.94,TREND AREA,TEXAS TEN Y PU,3705H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129916958,42329409180000,423294091800,2/1/2018,8894,45699,17290,1,,317.64,1632.11,617.5,TREND AREA,TEXAS TEN Y PU,3705H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129916958,42329409180000,423294091800,3/1/2018,8341,40527,15562,1,,269.06,1307.32,502,TREND AREA,TEXAS TEN Y PU,3705H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129916958,42329409180000,423294091800,4/1/2018,7862,38904,14120,1,,262.07,1296.8,470.67,TREND AREA,TEXAS TEN Y PU,3705H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129916958,42329409180000,423294091800,5/1/2018,7444,37462,12900,1,,240.13,1208.45,416.13,TREND AREA,TEXAS TEN Y PU,3705H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129916958,42329409180000,423294091800,6/1/2018,7075,36170,11857,1,,235.83,1205.67,395.23,TREND AREA,TEXAS TEN Y PU,3705H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129916958,42329409180000,423294091800,7/1/2018,6746,35002,10955,1,,217.61,1129.1,353.39,TREND AREA,TEXAS TEN Y PU,3705H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129916958,42329409180000,423294091800,8/1/2018,7123,42784,12489,1,,229.77,1380.13,402.87,TREND AREA,TEXAS TEN Y PU,3705H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129916958,42329409180000,423294091800,9/1/2018,6829,41561,11641,1,,227.63,1385.37,388.03,TREND AREA,TEXAS TEN Y PU,3705H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129916958,42329409180000,423294091800,10/1/2018,6563,40437,10890,1,,211.71,1304.42,351.29,TREND AREA,TEXAS TEN Y PU,3705H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129916958,42329409180000,423294091800,11/1/2018,6319,39400,10222,1,,210.63,1313.33,340.73,TREND AREA,TEXAS TEN Y PU,3705H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129916958,42329409180000,423294091800,12/1/2018,9157,47485,9623,1,,295.39,1531.77,310.42,TREND AREA,TEXAS TEN Y PU,3705H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129916958,42329409180000,423294091800,1/1/2019,13759,65593,9084,1,,443.84,2115.9,293.03,TREND AREA,TEXAS TEN Y PU,3705H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908468,42173373590000,421733735900,2/1/2017,19606,12384,15447,1,,700.21,442.29,551.68,TREND AREA,CHEATHAM HOUSTON B,6H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908468,42173373590000,421733735900,3/1/2017,18415,13270,14508,1,,594.03,428.06,468,TREND AREA,CHEATHAM HOUSTON B,6H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908468,42173373590000,421733735900,4/1/2017,15382,11582,12091,1,,512.73,386.07,403.03,TREND AREA,CHEATHAM HOUSTON B,6H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908468,42173373590000,421733735900,5/1/2017,14271,12054,11200,1,,460.35,388.84,361.29,TREND AREA,CHEATHAM HOUSTON B,6H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908468,42173373590000,421733735900,6/1/2017,3716,3776,2913,1,,123.87,125.87,97.1,TREND AREA,CHEATHAM HOUSTON B,6H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908468,42173373590000,421733735900,7/1/2017,2628,2129,2059,1,,84.77,68.68,66.42,TREND AREA,CHEATHAM HOUSTON B,6H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908468,42173373590000,421733735900,8/1/2017,10690,9529,8619,1,,344.84,307.39,278.03,TREND AREA,CHEATHAM HOUSTON B,6H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908468,42173373590000,421733735900,9/1/2017,9893,8984,8050,1,,329.77,299.47,268.33,TREND AREA,CHEATHAM HOUSTON B,6H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908468,42173373590000,421733735900,10/1/2017,9217,8523,7566,1,,297.32,274.94,244.06,TREND AREA,CHEATHAM HOUSTON B,6H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908468,42173373590000,421733735900,11/1/2017,7764,8126,6336,1,,258.8,270.87,211.2,TREND AREA,CHEATHAM HOUSTON B,6H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908468,42173373590000,421733735900,12/1/2017,6542,7780,5319,1,,211.03,250.97,171.58,TREND AREA,CHEATHAM HOUSTON B,6H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908468,42173373590000,421733735900,1/1/2018,6669,4414,5937,1,,215.13,142.39,191.52,TREND AREA,CHEATHAM HOUSTON B,6H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908468,42173373590000,421733735900,2/1/2018,4776,6037,4246,1,,170.57,215.61,151.64,TREND AREA,CHEATHAM HOUSTON B,6H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908468,42173373590000,421733735900,3/1/2018,6058,5283,5381,1,,195.42,170.42,173.58,TREND AREA,CHEATHAM HOUSTON B,6H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908468,42173373590000,421733735900,4/1/2018,5790,4753,5141,1,,193,158.43,171.37,TREND AREA,CHEATHAM HOUSTON B,6H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908468,42173373590000,421733735900,5/1/2018,6485,7171,5758,1,,209.19,231.32,185.74,TREND AREA,CHEATHAM HOUSTON B,6H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908468,42173373590000,421733735900,6/1/2018,6007,9495,5334,1,,200.23,316.5,177.8,TREND AREA,CHEATHAM HOUSTON B,6H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908468,42173373590000,421733735900,7/1/2018,5473,7200,4862,1,,176.55,232.26,156.84,TREND AREA,CHEATHAM HOUSTON B,6H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908468,42173373590000,421733735900,8/1/2018,4521,5391,4018,1,,145.84,173.9,129.61,TREND AREA,CHEATHAM HOUSTON B,6H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908468,42173373590000,421733735900,9/1/2018,4846,5324,4310,1,,161.53,177.47,143.67,TREND AREA,CHEATHAM HOUSTON B,6H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908468,42173373590000,421733735900,10/1/2018,4661,4948,4148,1,,150.35,159.61,133.81,TREND AREA,CHEATHAM HOUSTON B,6H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908468,42173373590000,421733735900,11/1/2018,4394,2637,3913,1,,146.47,87.9,130.43,TREND AREA,CHEATHAM HOUSTON B,6H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908468,42173373590000,421733735900,12/1/2018,4641,4784,4136,1,,149.71,154.32,133.42,TREND AREA,CHEATHAM HOUSTON B,6H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908468,42173373590000,421733735900,1/1/2019,4078,4185,3638,1,,131.55,135,117.35,TREND AREA,CHEATHAM HOUSTON B,6H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908409,42317405110000,423174051100,2/1/2017,17002,12948,20835,1,,607.21,462.43,744.11,TREND AREA,SCHARBAUER RANCH 19 A,1H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908409,42317405110000,423174051100,3/1/2017,20356,17469,24945,1,,656.65,563.52,804.68,TREND AREA,SCHARBAUER RANCH 19 A,1H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908409,42317405110000,423174051100,4/1/2017,16406,12013,20105,1,,546.87,400.43,670.17,TREND AREA,SCHARBAUER RANCH 19 A,1H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908409,42317405110000,423174051100,5/1/2017,15650,9437,19178,1,,504.84,304.42,618.65,TREND AREA,SCHARBAUER RANCH 19 A,1H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908409,42317405110000,423174051100,6/1/2017,12186,13847,14933,1,,406.2,461.57,497.77,TREND AREA,SCHARBAUER RANCH 19 A,1H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908409,42317405110000,423174051100,7/1/2017,14697,13628,18010,1,,474.1,439.61,580.97,TREND AREA,SCHARBAUER RANCH 19 A,1H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908409,42317405110000,423174051100,8/1/2017,10211,11420,12513,1,,329.39,368.39,403.65,TREND AREA,SCHARBAUER RANCH 19 A,1H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908409,42317405110000,423174051100,9/1/2017,9828,9860,12044,1,,327.6,328.67,401.47,TREND AREA,SCHARBAUER RANCH 19 A,1H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908409,42317405110000,423174051100,10/1/2017,8849,7928,10844,1,,285.45,255.74,349.81,TREND AREA,SCHARBAUER RANCH 19 A,1H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908409,42317405110000,423174051100,11/1/2017,10657,7201,13059,1,,355.23,240.03,435.3,TREND AREA,SCHARBAUER RANCH 19 A,1H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908409,42317405110000,423174051100,12/1/2017,8993,5072,11020,1,,290.1,163.61,355.48,TREND AREA,SCHARBAUER RANCH 19 A,1H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908409,42317405110000,423174051100,1/1/2018,7872,6717,5975,1,,253.94,216.68,192.74,TREND AREA,SCHARBAUER RANCH 19 A,1H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908409,42317405110000,423174051100,2/1/2018,8299,8291,6299,1,,296.39,296.11,224.96,TREND AREA,SCHARBAUER RANCH 19 A,1H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908409,42317405110000,423174051100,3/1/2018,8863,8409,6727,1,,285.9,271.26,217,TREND AREA,SCHARBAUER RANCH 19 A,1H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908409,42317405110000,423174051100,4/1/2018,7557,8603,5736,1,,251.9,286.77,191.2,TREND AREA,SCHARBAUER RANCH 19 A,1H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908409,42317405110000,423174051100,5/1/2018,6453,9380,4898,1,,208.16,302.58,158,TREND AREA,SCHARBAUER RANCH 19 A,1H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908409,42317405110000,423174051100,6/1/2018,6062,8063,4601,1,,202.07,268.77,153.37,TREND AREA,SCHARBAUER RANCH 19 A,1H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908409,42317405110000,423174051100,7/1/2018,8331,10268,6323,1,,268.74,331.23,203.97,TREND AREA,SCHARBAUER RANCH 19 A,1H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908409,42317405110000,423174051100,8/1/2018,6506,10167,4938,1,,209.87,327.97,159.29,TREND AREA,SCHARBAUER RANCH 19 A,1H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908409,42317405110000,423174051100,9/1/2018,5258,8377,3991,1,,175.27,279.23,133.03,TREND AREA,SCHARBAUER RANCH 19 A,1H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908409,42317405110000,423174051100,10/1/2018,6637,7334,5038,1,,214.1,236.58,162.52,TREND AREA,SCHARBAUER RANCH 19 A,1H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908409,42317405110000,423174051100,11/1/2018,7368,10158,5592,1,,245.6,338.6,186.4,TREND AREA,SCHARBAUER RANCH 19 A,1H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908409,42317405110000,423174051100,12/1/2018,6939,10616,5267,1,,223.84,342.45,169.9,TREND AREA,SCHARBAUER RANCH 19 A,1H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908409,42317405110000,423174051100,1/1/2019,6526,9643,4953,1,,210.52,311.06,159.77,TREND AREA,SCHARBAUER RANCH 19 A,1H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908204,42317405130000,423174051300,2/1/2017,14210,14599,18223,1,,507.5,521.39,650.82,TREND AREA,SCHARBAUER RANCH 19 C,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908204,42317405130000,423174051300,3/1/2017,15117,19170,19386,1,,487.65,618.39,625.35,TREND AREA,SCHARBAUER RANCH 19 C,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908204,42317405130000,423174051300,4/1/2017,11844,8030,15188,1,,394.8,267.67,506.27,TREND AREA,SCHARBAUER RANCH 19 C,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908204,42317405130000,423174051300,5/1/2017,11258,5856,14437,1,,363.16,188.9,465.71,TREND AREA,SCHARBAUER RANCH 19 C,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908204,42317405130000,423174051300,6/1/2017,10864,11824,13932,1,,362.13,394.13,464.4,TREND AREA,SCHARBAUER RANCH 19 C,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908204,42317405130000,423174051300,7/1/2017,10691,9347,13710,1,,344.87,301.52,442.26,TREND AREA,SCHARBAUER RANCH 19 C,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908204,42317405130000,423174051300,8/1/2017,8171,8344,10478,1,,263.58,269.16,338,TREND AREA,SCHARBAUER RANCH 19 C,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908204,42317405130000,423174051300,9/1/2017,7698,6384,9872,1,,256.6,212.8,329.07,TREND AREA,SCHARBAUER RANCH 19 C,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908204,42317405130000,423174051300,10/1/2017,7417,5120,9511,1,,239.26,165.16,306.81,TREND AREA,SCHARBAUER RANCH 19 C,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908204,42317405130000,423174051300,11/1/2017,8471,5617,10863,1,,282.37,187.23,362.1,TREND AREA,SCHARBAUER RANCH 19 C,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908204,42317405130000,423174051300,12/1/2017,7213,6790,9250,1,,232.68,219.03,298.39,TREND AREA,SCHARBAUER RANCH 19 C,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908204,42317405130000,423174051300,1/1/2018,4756,6171,4818,1,,153.42,199.06,155.42,TREND AREA,SCHARBAUER RANCH 19 C,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908204,42317405130000,423174051300,2/1/2018,5258,6019,5327,1,,187.79,214.96,190.25,TREND AREA,SCHARBAUER RANCH 19 C,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908204,42317405130000,423174051300,3/1/2018,4337,6104,4394,1,,139.9,196.9,141.74,TREND AREA,SCHARBAUER RANCH 19 C,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908204,42317405130000,423174051300,4/1/2018,5234,5831,5302,1,,174.47,194.37,176.73,TREND AREA,SCHARBAUER RANCH 19 C,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908204,42317405130000,423174051300,5/1/2018,5761,6342,5836,1,,185.84,204.58,188.26,TREND AREA,SCHARBAUER RANCH 19 C,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908204,42317405130000,423174051300,6/1/2018,6425,7947,6509,1,,214.17,264.9,216.97,TREND AREA,SCHARBAUER RANCH 19 C,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908204,42317405130000,423174051300,7/1/2018,7389,8254,7485,1,,238.35,266.26,241.45,TREND AREA,SCHARBAUER RANCH 19 C,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908204,42317405130000,423174051300,8/1/2018,6405,8413,6489,1,,206.61,271.39,209.32,TREND AREA,SCHARBAUER RANCH 19 C,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908204,42317405130000,423174051300,9/1/2018,5389,7168,5459,1,,179.63,238.93,181.97,TREND AREA,SCHARBAUER RANCH 19 C,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908204,42317405130000,423174051300,10/1/2018,6738,6567,6826,1,,217.35,211.84,220.19,TREND AREA,SCHARBAUER RANCH 19 C,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908204,42317405130000,423174051300,11/1/2018,6782,8044,6870,1,,226.07,268.13,229,TREND AREA,SCHARBAUER RANCH 19 C,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908204,42317405130000,423174051300,12/1/2018,6140,7453,6220,1,,198.06,240.42,200.65,TREND AREA,SCHARBAUER RANCH 19 C,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908204,42317405130000,423174051300,1/1/2019,5825,6031,5901,1,,187.9,194.55,190.35,TREND AREA,SCHARBAUER RANCH 19 C,3H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908203,42317405120000,423174051200,2/1/2017,15899,13489,36036,1,,567.82,481.75,1287,TREND AREA,SCHARBAUER RANCH 19 B,2H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908203,42317405120000,423174051200,3/1/2017,16634,16863,37702,1,,536.58,543.97,1216.19,TREND AREA,SCHARBAUER RANCH 19 B,2H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908203,42317405120000,423174051200,4/1/2017,13035,10683,29545,1,,434.5,356.1,984.83,TREND AREA,SCHARBAUER RANCH 19 B,2H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908203,42317405120000,423174051200,5/1/2017,9609,7084,21780,1,,309.97,228.52,702.58,TREND AREA,SCHARBAUER RANCH 19 B,2H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908203,42317405120000,423174051200,6/1/2017,11354,14052,25735,1,,378.47,468.4,857.83,TREND AREA,SCHARBAUER RANCH 19 B,2H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908203,42317405120000,423174051200,7/1/2017,12849,13171,29123,1,,414.48,424.87,939.45,TREND AREA,SCHARBAUER RANCH 19 B,2H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908203,42317405120000,423174051200,8/1/2017,9726,11481,22045,1,,313.74,370.35,711.13,TREND AREA,SCHARBAUER RANCH 19 B,2H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
129908203,42317405120000,423174051200,9/1/2017,9480,10057,21487,1,,316,335.23,716.23,TREND AREA,SCHARBAUER RANCH 19 B,2H,PIONEER NATURAL RESOURCES COMPANY,OIL,ACTIVE,COM
